Μια παρένθετη κύηση κοστίζει 100 χιλιάρικα και αν νομίζεις πως η γύφτισσα που αναγκάστηκε να γεννήσει είχε επιλογή να σου θυμίσω πως στην Αγία Βαρβάρα δεν περάσανε,NEGATIVE,ANGER
Eπειδή ΔΕΝ ΥΠΑΡΧΟΥΝ διεθνώς διάσημες γύφτισσες ινφλού,NEGATIVE,ANGER
Μπράβο στον Πατέρα,POSITIVE,JOY
Για εσάς που διαφωνείτε με την πράξη του αν ποτέ σας κακοποιήσουν το παιδί(το απεύχομαι) κάντε τους πολιτισμένους,NEGATIVE,ANGER
"Για να πάψουν οι παρενοχλήσεις, οι γυναικοκτονίες και τα σχετικά",NEGATIVE,ANGER
οι άντρες θα πρέπει να εναντιωθείτε απέναντι στα σκουπίδια και στους δολοφόνους όχι εμείς οι γυναίκες,NEGATIVE,ANGER
Οι άντρες θα έπρεπε να βγείτε στους δρόμους για να μας υποστηρίξετε,NEGATIVE,ANGER
όχι να το κάνετε τουμπεκί,NEGATIVE,ANGER
Μια γυναίκα και ένα αγέννητο παιδί χάθηκαν από τα χέρια ενός προβληματικού Ελληναρά άντρακλα,NEGATIVE,SADNESS
από το κακό στο χειρότερο πάμε 🥺,NEGATIVE,SADNESS
Νομική αναγνώριση του όρου γυναικοκτονία ΤΩΡΑ,NEGATIVE,ANGER
Εάν της έβγαζαν με το ζόρι την μαντήλα τότε θα εμφανιζόταν το MeToo,NEGATIVE,ANGER
Πφφφφφφ,NEGATIVE,DISGUST
Οι metoo είναι μόνο σε χώρες που τους παίρνει να μιλάνε και να το παίζουν μάγκες,NEGATIVE,ANGER
Γιατί δεν πάνε σε μουσουλμανικές χώρες να κάνουν καμία διαδήλωση?,NEGATIVE,ANGER
Αν κάποιος γνωρίζει την κοπέλα προσωπικά να την βοηθήσει πρίν να είναι αργά,NEGATIVE,FEAR
Γιατί το metoo και το metoogr έχουν κάνει γαργάρα την κακοποίηση των γυναικών που δρομολογείται,NEGATIVE,ANGER
Θέλουμε οι σοβαρά σκεπτόμενοι ΛΟΑΤΚΙ να υπερασπιστούν την μητρότητα,NEGATIVE,ANGER
Αυτοί με μάνες δεν μεγάλωσαν;,NEGATIVE,SURPRISE
γιατί θέλουν να υπάρχουν παιδιά που θα στερηθούν την μάνα τους?,NEGATIVE,SADNESS
Πίστεψα πως ο κ. Κακούρης με κάποιο τρόπο θέλησε να καταγγείλει ακόμη μια κακή συμπεριφορά στο θέατρο απο έναν σκηνοθέτη,NEGATIVE,ANGER
Σήμερα διάβασα πως επιθυμεί το θέμα να θεωρηθεί λήξαν,NEGATIVE,ANGER
Τελικά μετά το metoo τα πράγματα δεν άλλαξαν και πολύ,NEGATIVE,SADNESS
Ο φόβος και η σιωπή κυριαρχούν ακόμη,NEGATIVE,FEAR
Όταν στην Αμερική είχε σκάσει το σκάνδαλο για βιασμούς γυναικών οι εγχώριοι ευαίσθητοι έφτιαξαν το metoo,NEGATIVE,ANGER
Τώρα που σκάει σκάνδαλο παιδεραστίας ούτε ένα σχόλιο γιατί ρε μάγκες?,NEGATIVE,ANGER
Αν είναι δυνατόν,NEGATIVE,DISGUST
Το 12χρονο παλιοκόριτσο δεν ήθελε να υποκύψει στις ορέξεις του 48χρονου συζύγου της,NEGATIVE,ANGER
Τι να κάνει ο άνθρωπος?,NEGATIVE,SURPRISE
Πήρε ένα πολυβόλο να την καθαρίσει,NEGATIVE,ANGER
Οι φίλοι του βρήκαν μια πιο μετρόπαθη λύση να της δείξει τι είναι άντρας βιάζοντάς την,NEGATIVE,DISGUST
Μη ψάξετε τις MeToo,NEGATIVE,ANGER
metoo ουπς λάθος,NEGATIVE,SADNESS
Ο θύτης είναι μουσουλμάνος είναι στην κουλτούρα του,NEGATIVE,DISGUST
Βάρα και άλλο,NEGATIVE,SADNESS
Στο σπίτι με τους μουσουλμάνους,NEUTRAL,NO-EMOTION
Εδώ μια γυναίκα διακόπτει τον άντρα της που τραγουδάει,NEUTRAL,NO-EMOTION
Της επιτίθεται βάναυσα με κλωτσομπουνίδια,NEGATIVE,ANGER
την πατά στο κεφάλι μπροστά στα παιδιά τους,NEGATIVE,SADNESS
Όχι μόνο να έρχονται εδώ όλοι όσοι θέλουν οι διακινητές αλλά να τους παντρεύονται κιόλας οι αλληλέγγυες του MeToo και η Ματίκα,NEGATIVE,ANGER
που φωνάζουν ρατσιστή και φασίστα όποιον τολμάει να θίξει την συγκεκριμένη κουλτούρα,NEGATIVE,ANGER
ΚΤΗΝΗ ΑΠΟ ΑΦΡΙΚΗ ΛΕΝΕ ΠΟΣΟ ΠΟΛΛΟΙ ΤΟ ΑΠΟΛΑΜΒΑΝΟΥΝ ΑΥΤΕΣ ΠΟΥ ΒΙΑΖΟΥΝ,NEGATIVE,ANGER
Η ΜΟΝΗ ΤΟΥΣ ΑΓΩΝΙΑ ΕΙΝΑΙ ΠΟΥ ΟΥΡΛΙΑΖΟΥΝ ΚΑΙ ΕΤΣΙ ΓΕΙΤΟΝΕΣ ΜΠΟΡΕΙ ΝΑ ΞΥΠΝΗΣΟΥΝ ΚΑΙ ΝΑ ΜΗΝ ΠΡΟΛΑΒΟΥΝ ΝΑ ΞΕΚΑΥΛΩΣΟΥΝ ΣΤΑ ΒΙΑΣΜΕΝΑ ΚΟΡΜΙΑ,NEGATIVE,ANGER
Η ΕΥΡΩΠΗ ΕΙΝΑΙ ΤΙΓΚΑ ΑΠΟ ΑΥΤΕΣ ΤΙΣ ΚΤΗΝΟΣΑΥΡΕΣ,NEGATIVE,ANGER
ΕΙΣΑΓΓΕΛΕΑΣ ΑΚΟΥΕΙ;,NEGATIVE,ANGER
Βάλε δύο διαστήματα στο psychotherapist που δηλώνεις,NEGATIVE,ANGER
και έχεις το κράτος του Ισραήλ με τρείς λέξεις για τη γενοκτονία που κάνει εδώ και 75 χρόνια,NEGATIVE,ANGER
Έξτρα ξεφτίλα που μιλάς υποτιμητικά για το metoo,NEGATIVE,DISGUST
άθλια πικ μι,NEGATIVE,DISGUST
πλυντήριο γενοκτόνων και γυναικοκτόνων,NEGATIVE,ANGER
Το MeToo να πει τίποτα για τις χιλιάδες δολοφονημένες (και πολλές βιασμένες) άμαχες Παλαιστίνιες της Γάζας,NEGATIVE,ANGER
και να δει τα βίντεο των γυναικών ομήρων που απελευθερώθηκαν για να μην καταπίνει τα ψέματα των σιωνιστών,NEGATIVE,ANGER
