Ελπίζω αυτή η επιλεκτική ευαισθησία να σταματήσει κάποτε ή τουλάχιστον να βελτιωθεί και να μην έχουμε τόσους πολλούς επιλεκτικά ευαίσθητους,NEGATIVE,SADNESS
Και ομως η γενιά μας είναι περισσότερο προκατειλημμένη από την γενιά των γονιών μας,NEGATIVE,SADNESS
Διεθνής Ημέρα εξάλειψης της Βίας κατά των Γυναικών MeToo 25Νοεμβρίου,NEUTRAL,NO-EMOTION
Οι Γυναίκες όλης της οικουμένης καθημερινά φορτίζονται από μια μάστιγα ύβρεων και σεξισμό,NEGATIVE,ANGER
"Η ψυχοσωματική βία έχει ξεπεράσει τα όρια από κάτι ανελέητους ""ανθρώπους"" που συνεχίζουν",NEGATIVE,DISGUST
Είμαστε και στεκόμαστε δίπλα στις γυναίκες που υπόκεινται αυτό το άγριο έγκλημα,NEGATIVE,ANGER
Τη ΒΙΑ,NEUTRAL,NO-EMOTION
"“Κάνε υπομονή, έχεις παιδιά, δεν θα καταφέρεις τίποτα”",NEGATIVE,ANGER
Και οι μελανιές,NEGATIVE,SADNESS
ο πόνος,NEGATIVE,ANGER
τα ψέματα,NEGATIVE,ANGER
ο φόβος,NEGATIVE,FEAR
Aχ αυτός ο φόβος,NEGATIVE,SADNESS
που σε παραλύει ,NEGATIVE,SADNESS
που σου κόβει τα γόνατα και δεν μπορείς να κάνεις δυο δρασκελιές και να γλυτώσεις από τον εφιάλτη που ζεις,NEGATIVE,SADNESS
Να θυμάσαι: Δεν είσαι μόνη,NEGATIVE,SADNESS
Δεν είσαι η μόνη,NEGATIVE,ANGER
Το κίνημα metoo είναι φοβικό απέναντι στον ρατσισμό κατά των Ελλήνων ,NEGATIVE,ANGER
Απλά αυτό,NEUTRAL,NO-EMOTION
MeToo αυτό δεν είναι γυναικοκτονια είναι κουλτούρα σωστά?,NEGATIVE,ANGER
Μάλλον για αυτό δε βγάζετε τσιμουδιά,NEGATIVE,ANGER
Και αυτή μόνη της πέθανε πάντως,NEGATIVE,SADNESS
Κρίμα το κοριτσάκι,NEGATIVE,SADNESS
Αλλά αν ήταν καμιά τσούλα του only fans που ήθελε να τα φάει από κανέναν μετά από βίζιτα πρώτες θα τρέχατε στα κανάλια,NEGATIVE,ANGER
Δεν νομίζεις ότι οι πράξεις είναι δυνατότερες απο τα λόγια;,NEGATIVE,ANGER
Ιδού η Ρόδος,NEUTRAL,NO-EMOTION
ιδού και το πήδημα λοιπόν,NEGATIVE,ANGER
Αναμένουμε ανακοίνωση από το meToo που είναι με το θύμα και δεν κοιτάει ταυτότητες,NEGATIVE,ANGER
Μανδάμες του meToo και τα αριστερά τετράποδα ως επαναστάτες της πορδής ανθρωπιστές εκ του ασφαλούς οι πάσης φύσεως σφουγγοκολάριοι της νέας τάξης πραγμάτων ΠΟΤΕ θα βγείτε να διαδηλώσετε κατά ή υπέρ του άμοιρου Παλαιστίνιου;,NEGATIVE,ANGER
που ατίμασε γυναίκες της χώρας που τον εισέβαλε,NEGATIVE,ANGER
Δεν το πιστεύω,NEGATIVE,SURPRISE
πέφτω από τα σύννεφα,NEGATIVE,SURPRISE
μήπως είναι λάθος;,NEGATIVE,SURPRISE
γιατί δεν είδα καμιά ανακοίνωση από το MeToo,NEGATIVE,ANGER
Έπιασαν τον δράκο των Εξαρχείων,POSITIVE,JOY
Σύριος που είχε ήδη καταδικαστεί για απόπειρες στα Γρεβενά και αφέθηκε ελεύθερος ο Proσφυγας,NEGATIVE,ANGER
Δύο λύσεις υπάρχουν,POSITIVE,JOY
Είτε θα απελάσεται ο λάθρο μουσουλμάνος είτε αφού είναι τόσο θρήσκος θα τιμωρείται βάσει της Σαρίας,NEGATIVE,ANGER
Μέσα στο κέντρο,NEUTRAL,NO-EMOTION
Στην καρδιά της πόλης,POSITIVE,JOY
Στον παλμό της ζωής,POSITIVE,JOY
Ένας κατά εξακολούθηση βιαστής κυκλοφορεί και παραμονεύει το επίδοξο θύμα του,NEGATIVE,ANGER
Από πού να φυλαχτουμε,NEGATIVE,FEAR
θέλουμε να πάμε στη δουλεια μας γιατην επιβίωση,NEGATIVE,ANGER
θέλουμε να γυρίσουμε στο σπίτιο μας γερές,NEGATIVE,ANGER
μας περιμενουν,NEGATIVE,FEAR
Εδώ συμφωνώ για την ξεφτίλα του MeToo,NEGATIVE,ANGER
Δεν συμφωνώ όμως να βάζεις την αριστερά στον ίδιο τσουβάλι,NEGATIVE,ANGER
Όταν το καραγκιοζιλικι δεν έχει όριο,NEGATIVE,ANGER
Ρένα μου,NEUTRAL,NO-EMOTION
Ένα πρέπει να σε νοιαζει,NEUTRAL,NO-EMOTION
να μην σας στήσουν στον τοίχο για την προδοσία της Μακεδονίας,NEGATIVE,ANGER
ΔΕΝ ΥΠΑΡΧΕΙ ΓΛΙΤΩΜΟΣ ΑΠΟ ΑΥΤΟ,NEGATIVE,ANGER
ΘΑ ΠΑΤΕ ΣΤΡΑΤΟΔΙΚΕΙΟ,NEGATIVE,ANGER
ΤΗΝ ΛΑΙΜΗΤΟΜΟ ΤΗΣ ΓΑΛΛΙΚΗΣ ΕΠΑΝΑΣΤΑΣΗΣ ΘΑ ΦΕΡΟΥΜΕ,NEGATIVE,ANGER
Φρίκη,NEGATIVE,FEAR
"αλλά κουβέντα περι ""γυναικοκτονίας"" αυτό ήταν απλά μια δολοφονία που έγινε απο γυναίκες",NEGATIVE,ANGER
Ενα μάτσο σκουπίδια το metoo και όλα τα Woke γίδια,NEGATIVE,DISGUST
Δεν άκουσα φωνές από το MeToo ,NEGATIVE,SADNESS
Α ξέχασα είναι αριστερός,NEGATIVE,ANGER
Παιδιά ξέρετε ,NEUTRAL,NO-EMOTION
Αν στο μέλλον ακούσετε MeToo διαμαρτυρίες,NEUTRAL,NO-EMOTION
το πρώτο πράγμα που κοιτάτε είναι αν οι συμμετέχοντες είχαν βγάλει άχνα στο έγκλημα της Χάμας,NEGATIVE,ANGER
Αν είσαι γυναίκα και υποστηρίζεις αυτά τα ζώα,NEGATIVE,DISGUST
σε προκαλώ από αύριο να φορέσεις μπούρκα,NEGATIVE,ANGER
και να ζήσεις με τον φόβο για το υπόλοιπο της ζωή σου,NEGATIVE,FEAR
Ο Χίτλερ ήταν γατάκι μπροστά στους μουσουλμάνους,NEGATIVE,ANGER
Το Metoo δεν ισχύει για τις γυναίκες και τα παιδιά από το Ισραήλ,NEGATIVE,ANGER
Ο Ερντογάν και κάποιοι εδώ υποστηρικτές του θεωρούν πως δεν έγινε και τίποτα,NEGATIVE,ANGER
Εξαιρετική τοποθέτηση,POSITIVE,JOY
Τεράστια εγκληματογόνος μάστιγα η πορνογραφία,NEGATIVE,ANGER
που εθίζει νέους και μεγαλύτερους και προκαλεί διαστροφές,NEGATIVE,ANGER
Φυσικά θα μπορούσε να ελεγχθεί από τον λαό και τις εξουσίες,NEGATIVE,ANGER
εάν θέλαμε,NEGATIVE,SADNESS
Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo,NEGATIVE,DISGUST
Ορίστε η απόδειξη και αυτό το κοινωνικό καρκίνωμα είναι σε παγκόσμια κλίμακα,NEGATIVE,ANGER
Αυτα τα παράσιτα δεν έχουνε αξίες γιατί είναι εποχικά βεγγαλικά τσούφια όταν σκάνε,NEGATIVE,DISGUST
Η συνέντευξη του Κασσελακη δείχνει την ορμή που έχει που δεν δείχνουν οι κατασκευασμένες δημοσκοπήσεις,POSITIVE,JOY
όλος τυχαίως πάντα μετά από κάποιο κρίσιμο γεγονός στο ΣΥΡΙΖΑ,NEGATIVE,ANGER
Η συμμαχία σας με το ΠΑΣΟΚ δεν θα αντέξει πολύ ακόμα,NEGATIVE,SADNESS
"Σήμερα είναι οι Εβραιες γυναίκες που δεν πρόκειται να ασχοληθεί κανένα κίνημα όπως το
MeToo και WeBelieveyou αύριο θα είναι οι Χριστιανές,Ινδουίστριες,Βουδίστριες,Άθεες και η λίστα του Ισλάμ δεν θα έχει τελειωμό όσο η"" Αριστερή woke κουλτούρα"" τους ξεπλένει",NEGATIVE,ANGER
ΑΝ ΔΕΝ ΕΙΝΑΙ ΤΡΟΛΙΑ ΕΙΝΑΙ ΠΟΛΥ ΣΟΒΑΡΟ,NEGATIVE,ANGER
Στα παιδικά δωμάτια της Γάζα το Mein Kampf του Χίτλερ και οι ακτιβίστριες MeToo που δεν βγάζουν άχνα για τις Ισραηλινές που βίασαν και δολοφόνησαν οι τρομοκράτες της Hamas,NEGATIVE,SADNESS
Το metoo ούτε για φτύσιμο δεν αντιπροσωπεύει το ακραίο ρατσισμό και κοινωνικό φασισμό,NEGATIVE,ANGER
ένα επιλεκτικό σιχαμένο κοινωνικό μόρφωμα,NEGATIVE,DISGUST
Το πρόβλημα δεν το έχουν οι λέξεις,NEUTRAL,NO-EMOTION
αλλά οι άνθρωποι που δεν αποδέχονται τον εαυτό τους,NEGATIVE,SADNESS
"Αλλά αυτή η υποκρισια λογοκρισία του metoo  που ακολουθεί το άλογο ""κοπάδι"" των social είναι απλά το φαίνεσθαι",NEGATIVE,ANGER
Ο μάυρος είναι μαύρος,NEUTRAL,NO-EMOTION
ο κοντός κοντός,NEUTRAL,NO-EMOTION
Άι βρέ πανίβλακες,NEGATIVE,ANGER
Με λύπη μου θα συμφωνήσω,NEGATIVE,SADNESS
Δυστυχώς ακόμα και το MeToo πέρασε από την Ελλάδα και σχεδόν δεν ακούμπησε τουλάχιστον τις μάζες,NEGATIVE,SADNESS
Τα θύματα έγιναν βορά στα (σόσιαλ)μιντιακά θηρία και θιασώτες του καθημερινού σεξισμού έγιναν ξαφνικά όψιμοι/ες φεμινιστές/ριες,NEGATIVE,ANGER
"Έχουμε μεγαλώσει με το ""Σε πειράζει επειδή του αρέσεις, αγοράκι είναι"", δεν καταλαβαίνω λοιπόν γιατί μας κάνει εντύπωση",NEGATIVE,ANGER
"Βλέπετε ποτέ δεν μέτρησε που ήμασταν κοριτσάκια που δεν μας άρεσε να μας ""τσιγκλανε"" ",NEGATIVE,SADNESS
Αν θυμάμαι καλά είχε πέσει όλο το MeToo πάνω της για υποστήριξη στην υπόθεση του βιασμού,NEGATIVE,ANGER
Τελικά αθωώθηκε ο δράστης τότε,NEUTRAL,NO-EMOTION
Τώρα που βρίσκεται η αλήθεια δεν το ξέρουμε,NEGATIVE,SADNESS
Για μαζευτείτε όλοι εσεις που κράζατε τον πάτερ Αντώνιο και δείτε το παρακάτω βίντεο,NEGATIVE,ANGER
Παραδέχεται ότι τον ΠΛΗΡΩΣΕ ο άλλος ο νεαρός για να πει ΨΕΜΑΤΑ ότι τον κακοποιούσε,NEGATIVE,DISGUST
Καταλαβαίνετε τώρα πως λειτουργεί το Metoo,NEGATIVE,ANGER
Λέγεται επιλεκτική ευαισθησία,NEGATIVE,ANGER
"Η ασθένεια μαστίζει κομμούνια, συριζαυγίτες, ψεκοδεξιούς και MeToo",NEGATIVE,ANGER
και μετά αναρωτιούνται γιατί τα θύματα δε μιλάνε νωρίτερα,NEGATIVE,ANGER
2 χρόνια μετά,NEUTRAL,NO-EMOTION
το metoo σαν να μην έγινε ποτέ,NEGATIVE,ANGER
Προϊστάμενη δημόσιου τμήματος φέρεται να χαστούκισε υφιστάμενό της,NEGATIVE,SURPRISE
Καταγγελίες και για εργασιακό μπούλινγκ,NEGATIVE,SURPRISE
Καλό Ταξίδι Φαίη εύχομαι εκεί που πήγες να βρείς το φώς,NEGATIVE,SADNESS
γιατί εδώ έζησες στο σκοτάδι,NEGATIVE,SADNESS
εδώ θα ξεχαστείς γρήγορα,NEGATIVE,SADNESS
γιατί δεν σε σκότωσε άντρας,NEGATIVE,ANGER
αλλά η μάνα και αδερφή σου,NEGATIVE,SADNESS
για εσένα δεν θα γίνει καμία πορεία ούτε πανό θα σηκωθεί,NEGATIVE,SADNESS
γιατί εσένα σε σκότωσαν γυναίκες και όχι μία φορά,NEGATIVE,SADNESS
Πριν ανοίξει κάποιος το στόμα του πρέπει να σκεφτεί και τις συνέπειες,NEGATIVE,ANGER
Είπες για την Φαίη ότι αλλάζει συνεργάτες,NEGATIVE,ANGER
είπες για περίεργους γάμους,NEGATIVE,ANGER
Αυτά αν τα έλεγε άλλος δεν θα άφηνε το MeToo,NEGATIVE,ANGER
για αυτό να λές ευχαριστώ που σε προστάτεψαν κάποιοι,NEGATIVE,ANGER
Στη σεξιστική πίπα που είπε ο Μικρούτσικος στη Γερμανού πώς γίνεται να μην του απάντησε κανείς,NEGATIVE,SURPRISE
ούτε καν η ίδια που υποστήριζει υποτίθεται τα metoo?,NEGATIVE,SURPRISE
Έβλεπαν και παιδιά τέτοια ώρα,NEGATIVE,SURPRISE
δηλαδή επειδή είναι ο Μικρούτσικος το κάνουμε γαργαρα?,NEGATIVE,ANGER
